Date,AddressAccuracy,WnvPresent,Day,Month,Year,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,br,dz,fg,hz,ra,ts,tsra,vcts,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster_50,cluster_51,cluster_52,cluster_53,cluster_54,cluster_55,cluster_56,cluster_57,cluster_58,cluster_59,cluster_60
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,1,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,1,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,1,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-25,5,0,25,7,2007,84.0,70.5,77.5,4.0,60.5,66.5,0.0,12.5,438.0,1918.0,0.0,29.32,29.995,6.1,24.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
